Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;
83377;17/09/2006;0000;;31.6;;
83377;17/09/2006;1200;0;;19.8;
83377;18/09/2006;0000;;32.7;;
83377;18/09/2006;1200;0;;20.2;
83377;19/09/2006;0000;;31.9;;
83377;19/09/2006;1200;0;;20.1;
83377;20/09/2006;0000;;28;;
83377;20/09/2006;1200;2.8;;19.2;
83377;21/09/2006;0000;;26.8;;
83377;21/09/2006;1200;0;;17.8;
83377;22/09/2006;0000;;27.5;;
83377;22/09/2006;1200;7;;18.4;
83377;23/09/2006;0000;;29.2;;
83377;23/09/2006;1200;0;;19.1;
83377;24/09/2006;0000;;23.7;;
83377;24/09/2006;1200;10.9;;17.9;
83377;25/09/2006;0000;;27.4;;
83377;25/09/2006;1200;0.1;;17.6;
83377;26/09/2006;0000;;28.8;;
83377;26/09/2006;1200;0;;18.9;
83377;27/09/2006;0000;;25;;
83377;27/09/2006;1200;0;;17.6;
83377;28/09/2006;0000;;26.6;;
83377;28/09/2006;1200;0;;16;
83377;29/09/2006;0000;;29;;
83377;29/09/2006;1200;0;;16.8;
83377;30/09/2006;0000;;29.5;;
83377;30/09/2006;1200;0;;19.9;
83377;01/10/2006;0000;;29.7;;
83377;01/10/2006;1200;0.3;;19.8;
83377;02/10/2006;0000;;26.1;;
83377;02/10/2006;1200;2.8;;19.3;
83377;03/10/2006;0000;;26;;
83377;03/10/2006;1200;0.4;;19.1;
83377;04/10/2006;0000;;27.9;;
83377;04/10/2006;1200;8.9;;17.8;
83377;05/10/2006;0000;;27.6;;
83377;05/10/2006;1200;2.7;;19.2;
83377;06/10/2006;0000;;27.1;;
83377;06/10/2006;1200;12.4;;19.1;
83377;07/10/2006;0000;;27.1;;
83377;07/10/2006;1200;3.2;;17;
83377;08/10/2006;0000;;25.9;;
83377;08/10/2006;1200;69.7;;16.5;
83377;09/10/2006;0000;;26.7;;
83377;09/10/2006;1200;5.3;;18.6;
83377;10/10/2006;0000;;20.9;;
83377;10/10/2006;1200;42.3;;17.8;
83377;11/10/2006;0000;;27.1;;
83377;11/10/2006;1200;1.6;;17.4;
83377;12/10/2006;0000;;27.6;;
83377;12/10/2006;1200;26.9;;17.7;
83377;13/10/2006;0000;;26.4;;
83377;13/10/2006;1200;19.2;;17.8;
83377;14/10/2006;0000;;25.9;;
83377;14/10/2006;1200;33.7;;17.6;
83377;15/10/2006;0000;;25.7;;
83377;15/10/2006;1200;0;;18.7;
83377;16/10/2006;0000;;26.2;;
83377;16/10/2006;1200;0;;18.4;
83377;17/10/2006;0000;;25.7;;
83377;17/10/2006;1200;3.7;;18.5;
83377;18/10/2006;0000;;26.7;;
83377;18/10/2006;1200;10.1;;17.7;
83377;19/10/2006;0000;;27.1;;
83377;19/10/2006;1200;29.2;;17.8;
83377;20/10/2006;0000;;27.5;;
83377;20/10/2006;1200;14.3;;17.8;
83377;21/10/2006;0000;;27;;
83377;21/10/2006;1200;1.7;;18.7;
83377;22/10/2006;0000;;25.7;;
83377;22/10/2006;1200;0.3;;18;
83377;23/10/2006;0000;;25.6;;
83377;23/10/2006;1200;84.8;;17.2;
83377;24/10/2006;0000;;22.9;;
83377;24/10/2006;1200;15.1;;18;
83377;25/10/2006;0000;;19.5;;
83377;25/10/2006;1200;8.5;;17.5;
83377;26/10/2006;0000;;26.1;;
83377;26/10/2006;1200;13.5;;16.7;
83377;27/10/2006;0000;;27.6;;
83377;27/10/2006;1200;103.1;;17.5;
83377;28/10/2006;0000;;29.8;;
83377;28/10/2006;1200;0;;19;
83377;29/10/2006;0000;;30.3;;
83377;29/10/2006;1200;12.7;;18.2;
83377;30/10/2006;0000;;29.4;;
83377;30/10/2006;1200;0;;18.5;
83377;31/10/2006;0000;;27.7;;
83377;31/10/2006;1200;0;;18.4;
83377;01/11/2006;0000;;26.1;;
83377;01/11/2006;1200;0.5;;19.6;
83377;02/11/2006;0000;;26.9;;
83377;02/11/2006;1200;19.4;;19;
83377;03/11/2006;0000;;23.7;;
83377;03/11/2006;1200;2.2;;18.4;
83377;04/11/2006;0000;;26.5;;
83377;04/11/2006;1200;19.9;;18.4;
83377;05/11/2006;0000;;27.1;;
83377;05/11/2006;1200;4.4;;19.4;
83377;06/11/2006;0000;;26;;
83377;06/11/2006;1200;5.4;;19.6;
83377;07/11/2006;0000;;28.2;;
83377;07/11/2006;1200;17;;18.5;
83377;08/11/2006;0000;;25.3;;
83377;08/11/2006;1200;39.8;;18.4;
83377;09/11/2006;0000;;24;;
83377;09/11/2006;1200;0.6;;18.8;
83377;10/11/2006;0000;;26.1;;
83377;10/11/2006;1200;7.4;;18.8;
83377;11/11/2006;0000;;23.9;;
83377;11/11/2006;1200;5.2;;15.2;
83377;12/11/2006;0000;;23.6;;
83377;12/11/2006;1200;0;;15.8;
83377;13/11/2006;0000;;24;;
83377;13/11/2006;1200;0.1;;15.7;
83377;14/11/2006;0000;;25.9;;
83377;14/11/2006;1200;0;;16.5;
83377;15/11/2006;0000;;28;;
83377;15/11/2006;1200;0;;16.7;
83377;16/11/2006;0000;;28.1;;
83377;16/11/2006;1200;0;;16.6;
83377;17/11/2006;0000;;28.9;;
83377;17/11/2006;1200;0;;18.8;
83377;18/11/2006;0000;;30;;
83377;18/11/2006;1200;0;;18.3;
83377;19/11/2006;0000;;30.6;;
83377;19/11/2006;1200;0;;18;
83377;20/11/2006;0000;;29.7;;
83377;20/11/2006;1200;0.2;;19.6;
83377;21/11/2006;0000;;26.7;;
83377;21/11/2006;1200;0.8;;18.4;
83377;22/11/2006;0000;;26.9;;
83377;22/11/2006;1200;1.7;;17.4;
83377;23/11/2006;0000;;27.4;;
83377;23/11/2006;1200;26;;17.4;
83377;24/11/2006;0000;;27.1;;
83377;24/11/2006;1200;0.3;;17.8;
83377;25/11/2006;0000;;24.6;;
83377;25/11/2006;1200;0;;18.6;
83377;26/11/2006;0000;;26.5;;
83377;26/11/2006;1200;22.8;;18.3;
83377;27/11/2006;0000;;26.9;;
83377;27/11/2006;1200;1.8;;18.2;
83377;28/11/2006;0000;;26;;
83377;28/11/2006;1200;17.2;;17.8;
83377;29/11/2006;0000;;27.1;;
83377;29/11/2006;1200;2.9;;18;
83377;30/11/2006;0000;;25.5;;
83377;30/11/2006;1200;0;;19.2;
83377;01/12/2006;0000;;26;;
83377;01/12/2006;1200;17.2;;18.7;
83377;02/12/2006;0000;;26.1;;
83377;02/12/2006;1200;1.4;;19.1;
83377;03/12/2006;0000;;25.3;;
83377;03/12/2006;1200;3;;18.5;
83377;04/12/2006;0000;;28;;
83377;04/12/2006;1200;0.3;;18.4;
83377;05/12/2006;0000;;29.6;;
83377;05/12/2006;1200;0;;19.8;
83377;06/12/2006;0000;;26.9;;
83377;06/12/2006;1200;0.6;;19.1;
83377;07/12/2006;0000;;26.2;;
83377;07/12/2006;1200;1.1;;17.6;
83377;08/12/2006;0000;;27.1;;
83377;08/12/2006;1200;1;;17.6;
83377;09/12/2006;0000;;27.2;;
83377;09/12/2006;1200;14.9;;17.4;
83377;10/12/2006;0000;;26.7;;
83377;10/12/2006;1200;0.3;;19.5;
83377;11/12/2006;0000;;22.3;;
83377;11/12/2006;1200;0;;18.2;
83377;12/12/2006;0000;;22.3;;
83377;12/12/2006;1200;71;;18.2;
83377;13/12/2006;0000;;24.3;;
83377;13/12/2006;1200;1.1;;18.8;
83377;14/12/2006;0000;;24.6;;
83377;14/12/2006;1200;1.4;;18;
83377;15/12/2006;0000;;24.3;;
83377;15/12/2006;1200;13.8;;18;
83377;16/12/2006;0000;;25.7;;
83377;16/12/2006;1200;1.1;;18.6;
83377;17/12/2006;0000;;26.9;;
83377;17/12/2006;1200;0.2;;18.8;
83377;18/12/2006;0000;;27.6;;
83377;18/12/2006;1200;28.9;;18.3;
83377;19/12/2006;0000;;25.3;;
83377;19/12/2006;1200;13.4;;18.2;
83377;20/12/2006;0000;;26.7;;
83377;20/12/2006;1200;1.1;;18.6;
83377;21/12/2006;0000;;26.9;;
83377;21/12/2006;1200;0;;19.2;
83377;22/12/2006;0000;;28.7;;
83377;22/12/2006;1200;0;;18;
83377;23/12/2006;0000;;30;;
83377;23/12/2006;1200;0;;19.5;
83377;24/12/2006;0000;;30;;
83377;24/12/2006;1200;0;;18.8;
83377;25/12/2006;0000;;30.4;;
83377;25/12/2006;1200;0;;18.8;
83377;26/12/2006;0000;;30;;
83377;26/12/2006;1200;0;;19.9;
83377;27/12/2006;0000;;26.7;;
83377;27/12/2006;1200;1.1;;19.3;
83377;28/12/2006;0000;;26.9;;
83377;28/12/2006;1200;3;;19.6;
83377;29/12/2006;0000;;27.1;;
83377;29/12/2006;1200;1.2;;18;
83377;30/12/2006;0000;;24.8;;
83377;30/12/2006;1200;2;;19.1;
83377;31/12/2006;0000;;26.9;;
83377;31/12/2006;1200;3;;17.8;
83377;01/01/2007;0000;;21.5;;
83377;01/01/2007;1200;71;;17.1;
83377;02/01/2007;0000;;25;;
83377;02/01/2007;1200;32.3;;17;
83377;03/01/2007;0000;;26.5;;
83377;03/01/2007;1200;9.2;;18.9;
83377;04/01/2007;0000;;26.5;;
83377;04/01/2007;1200;4.2;;18.3;
83377;05/01/2007;0000;;27.4;;
83377;05/01/2007;1200;0;;19.3;
83377;06/01/2007;0000;;25.9;;
83377;06/01/2007;1200;3.8;;18.3;
83377;07/01/2007;0000;;24.8;;
83377;07/01/2007;1200;20.1;;17.5;
83377;08/01/2007;0000;;26.9;;
83377;08/01/2007;1200;1.6;;17.5;
83377;09/01/2007;0000;;30;;
83377;09/01/2007;1200;0;;18.6;
83377;10/01/2007;0000;;27.6;;
83377;10/01/2007;1200;0;;19.7;
83377;11/01/2007;0000;;27.2;;
83377;11/01/2007;1200;0.9;;18.8;
83377;12/01/2007;0000;;28.6;;
83377;12/01/2007;1200;1.1;;19.2;
83377;13/01/2007;0000;;23.3;;
83377;13/01/2007;1200;15.2;;19.1;
83377;14/01/2007;0000;;23.9;;
83377;14/01/2007;1200;11;;18.9;
83377;15/01/2007;0000;;27;;
83377;15/01/2007;1200;20.9;;18.9;
83377;16/01/2007;0000;;27.4;;
83377;16/01/2007;1200;0.4;;19.5;
83377;17/01/2007;0000;;29.4;;
83377;17/01/2007;1200;11.8;;18.9;
83377;18/01/2007;0000;;30.3;;
83377;18/01/2007;1200;0;;19.7;
83377;19/01/2007;0000;;29.8;;
83377;19/01/2007;1200;15.8;;19.2;
83377;20/01/2007;0000;;29.8;;
83377;20/01/2007;1200;0;;20.4;
83377;21/01/2007;0000;;30.8;;
83377;21/01/2007;1200;0;;18.9;
83377;22/01/2007;0000;;29;;
83377;22/01/2007;1200;0;;19.2;
83377;23/01/2007;0000;;26.2;;
83377;23/01/2007;1200;1.1;;18.2;
83377;24/01/2007;0000;;26.5;;
83377;24/01/2007;1200;1;;18.7;
83377;25/01/2007;0000;;26.9;;
83377;25/01/2007;1200;20.7;;18.9;
83377;26/01/2007;0000;;27.1;;
83377;26/01/2007;1200;2.8;;19.5;
83377;27/01/2007;0000;;23.3;;
83377;27/01/2007;1200;2.5;;19.1;
83377;28/01/2007;0000;;28.2;;
83377;28/01/2007;1200;8.8;;18.8;
83377;29/01/2007;0000;;27.5;;
83377;29/01/2007;1200;6.8;;19.3;
83377;30/01/2007;0000;;23;;
83377;30/01/2007;1200;1;;19.2;
83377;31/01/2007;0000;;27.6;;
83377;31/01/2007;1200;5.6;;18.6;
83377;01/02/2007;0000;;27.2;;
83377;01/02/2007;1200;2.7;;18.4;
83377;02/02/2007;0000;;27.2;;
83377;02/02/2007;1200;2.8;;19;
83377;03/02/2007;0000;;24.3;;
83377;03/02/2007;1200;8.6;;19.3;
83377;04/02/2007;0000;;25.7;;
83377;04/02/2007;1200;36.4;;18.8;
83377;05/02/2007;0000;;22.9;;
83377;05/02/2007;1200;9.1;;18.8;
83377;06/02/2007;0000;;25.4;;
83377;06/02/2007;1200;2.1;;18;
83377;07/02/2007;0000;;23.5;;
83377;07/02/2007;1200;16.8;;18.6;
83377;08/02/2007;0000;;26.5;;
83377;08/02/2007;1200;27.2;;18.5;
83377;09/02/2007;0000;;28;;
83377;09/02/2007;1200;2.7;;19.2;
83377;10/02/2007;0000;;29.2;;
83377;10/02/2007;1200;0;;17.5;
83377;11/02/2007;0000;;29.9;;
83377;11/02/2007;1200;0;;19;
83377;12/02/2007;0000;;27.1;;
83377;12/02/2007;1200;8.8;;19;
83377;13/02/2007;0000;;23.9;;
83377;13/02/2007;1200;13.9;;18.4;
83377;14/02/2007;0000;;24.9;;
83377;14/02/2007;1200;22.9;;18.4;
83377;15/02/2007;0000;;28.2;;
83377;15/02/2007;1200;3.6;;17.8;
83377;16/02/2007;0000;;27.2;;
83377;16/02/2007;1200;0;;18.8;
83377;17/02/2007;0000;;26.9;;
83377;17/02/2007;1200;0;;19.4;
83377;18/02/2007;0000;;26.1;;
83377;18/02/2007;1200;29;;18.9;
83377;19/02/2007;0000;;27.1;;
83377;19/02/2007;1200;13.6;;18;
83377;20/02/2007;0000;;25.8;;
83377;20/02/2007;1200;7.9;;15.9;
83377;21/02/2007;0000;;23.3;;
83377;21/02/2007;1200;13.9;;15.6;
83377;22/02/2007;0000;;26.3;;
83377;22/02/2007;1200;0;;16.8;
83377;23/02/2007;0000;;27.1;;
83377;23/02/2007;1200;0;;18.4;
83377;24/02/2007;0000;;27.2;;
83377;24/02/2007;1200;0;;18.4;
83377;25/02/2007;0000;;27.3;;
83377;25/02/2007;1200;0;;18.2;
83377;26/02/2007;0000;;26.9;;
83377;26/02/2007;1200;33.9;;18.3;
83377;27/02/2007;0000;;26;;
83377;27/02/2007;1200;4.8;;18.4;
83377;28/02/2007;0000;;25.7;;
83377;28/02/2007;1200;5.2;;18.4;
83377;01/03/2007;0000;;27.4;;
83377;01/03/2007;1200;0.1;;19.3;
83377;02/03/2007;0000;;27.1;;
83377;02/03/2007;1200;0;;18.7;
83377;03/03/2007;0000;;26.1;;
83377;03/03/2007;1200;0;;18.6;
83377;04/03/2007;0000;;26.8;;
83377;04/03/2007;1200;0;;18.4;
83377;05/03/2007;0000;;27.4;;
83377;05/03/2007;1200;0;;18.4;
83377;06/03/2007;0000;;28;;
83377;06/03/2007;1200;0;;16.9;
83377;07/03/2007;0000;;27.2;;
83377;07/03/2007;1200;0.4;;18.3;
83377;08/03/2007;0000;;27.1;;
83377;08/03/2007;1200;0;;19.3;
83377;09/03/2007;0000;;28.2;;
83377;09/03/2007;1200;0;;16.5;
83377;10/03/2007;0000;;28.3;;
83377;10/03/2007;1200;0;;17.6;
83377;11/03/2007;0000;;27.8;;
83377;11/03/2007;1200;0;;19.2;
83377;12/03/2007;0000;;27.4;;
83377;12/03/2007;1200;0;;17.9;
83377;13/03/2007;0000;;28.3;;
83377;13/03/2007;1200;0;;18.2;
83377;14/03/2007;0000;;29;;
83377;14/03/2007;1200;0;;17.9;
83377;15/03/2007;0000;;29;;
83377;15/03/2007;1200;0;;19.1;
83377;16/03/2007;1200;0;;17.2;
83377;17/03/2007;0000;;28;;
83377;17/03/2007;1200;17.6;;18.7;
83377;18/03/2007;0000;;27.7;;
83377;18/03/2007;1200;4;;18.3;
83377;19/03/2007;0000;;28;;
83377;19/03/2007;1200;10.6;;17.7;
83377;20/03/2007;0000;;28.6;;
83377;20/03/2007;1200;0;;18.5;
83377;21/03/2007;0000;;26.9;;
83377;21/03/2007;1200;0.1;;18;
83377;22/03/2007;0000;;28.6;;
83377;22/03/2007;1200;2.9;;17.9;
83377;23/03/2007;0000;;28.9;;
83377;23/03/2007;1200;0;;19.1;
83377;24/03/2007;0000;;28.4;;
83377;24/03/2007;1200;0;;20.2;
83377;25/03/2007;0000;;28.2;;
83377;25/03/2007;1200;0;;19.4;
83377;26/03/2007;0000;;28.6;;
83377;26/03/2007;1200;0;;19.5;
83377;27/03/2007;0000;;28.8;;
83377;27/03/2007;1200;0;;20;
83377;28/03/2007;0000;;28.9;;
83377;28/03/2007;1200;0;;20.4;
83377;29/03/2007;0000;;29.2;;
83377;29/03/2007;1200;0;;18.7;
83377;30/03/2007;0000;;28.2;;
83377;30/03/2007;1200;0;;19;
83377;31/03/2007;0000;;29.2;;
83377;31/03/2007;1200;0;;16.2;
83377;01/04/2007;0000;;30;;
83377;01/04/2007;1200;0;;17.7;
83377;02/04/2007;0000;;30;;
83377;02/04/2007;1200;0;;18.7;
83377;03/04/2007;0000;;26.4;;
83377;03/04/2007;1200;0;;18.9;
83377;04/04/2007;0000;;27.5;;
83377;04/04/2007;1200;0;;18.4;
83377;05/04/2007;0000;;28.8;;
83377;05/04/2007;1200;0;;17.3;
83377;06/04/2007;0000;;29.6;;
83377;06/04/2007;1200;0;;17.3;
83377;07/04/2007;0000;;28.2;;
83377;07/04/2007;1200;0;;18.7;
83377;08/04/2007;0000;;28;;
83377;08/04/2007;1200;0;;20;
83377;09/04/2007;0000;;27.2;;
83377;09/04/2007;1200;16.9;;18.5;
83377;10/04/2007;0000;;28.4;;
83377;10/04/2007;1200;0.3;;18;
83377;11/04/2007;0000;;27.5;;
83377;11/04/2007;1200;0.1;;18.7;
83377;12/04/2007;0000;;27.3;;
83377;12/04/2007;1200;0;;18.6;
83377;13/04/2007;0000;;27.8;;
83377;13/04/2007;1200;0;;17.7;
83377;14/04/2007;0000;;27.7;;
83377;14/04/2007;1200;0;;18.4;
83377;15/04/2007;0000;;27.6;;
83377;15/04/2007;1200;0;;18.5;
83377;16/04/2007;0000;;27.6;;
83377;16/04/2007;1200;0;;17.9;
83377;17/04/2007;0000;;27.6;;
83377;17/04/2007;1200;0;;18.3;
83377;18/04/2007;0000;;25.7;;
83377;18/04/2007;1200;8.8;;15.1;
83377;19/04/2007;0000;;26.1;;
83377;19/04/2007;1200;13.3;;17.4;
83377;20/04/2007;0000;;24.3;;
83377;20/04/2007;1200;4.4;;17.7;
83377;21/04/2007;0000;;24.5;;
83377;21/04/2007;1200;4.7;;18.6;
83377;22/04/2007;0000;;27.4;;
83377;22/04/2007;1200;0;;17.8;
83377;23/04/2007;0000;;27.9;;
83377;23/04/2007;1200;0;;18.9;
83377;24/04/2007;0000;;27.8;;
83377;24/04/2007;1200;0;;18.2;
83377;25/04/2007;0000;;28.1;;
83377;25/04/2007;1200;0;;17.4;
83377;26/04/2007;0000;;27.5;;
83377;26/04/2007;1200;0;;17.4;
83377;27/04/2007;0000;;29.6;;
83377;27/04/2007;1200;1.6;;18.7;
83377;28/04/2007;0000;;27.5;;
83377;28/04/2007;1200;0;;19.9;
83377;29/04/2007;0000;;25.5;;
83377;29/04/2007;1200;0;;17.3;
83377;30/04/2007;0000;;28.2;;
83377;30/04/2007;1200;0;;16.2;
83377;01/05/2007;0000;;27.8;;
83377;01/05/2007;1200;0;;16.7;
83377;02/05/2007;0000;;28;;
83377;02/05/2007;1200;0;;16.9;
83377;03/05/2007;0000;;27.1;;
83377;03/05/2007;1200;0;;16.8;
83377;04/05/2007;0000;;26.3;;
83377;04/05/2007;1200;0;;15.7;
83377;05/05/2007;0000;;25.2;;
83377;05/05/2007;1200;0;;15.8;
83377;06/05/2007;0000;;26.1;;
83377;06/05/2007;1200;0;;15.9;
83377;07/05/2007;0000;;27.8;;
83377;07/05/2007;1200;0;;15.6;
83377;08/05/2007;0000;;29.2;;
83377;08/05/2007;1200;0;;17.7;
83377;09/05/2007;0000;;27.8;;
83377;09/05/2007;1200;0;;16.2;
83377;10/05/2007;0000;;26.5;;
83377;10/05/2007;1200;0;;17.1;
83377;11/05/2007;0000;;23.6;;
83377;11/05/2007;1200;0;;15.4;
83377;12/05/2007;0000;;25.5;;
83377;12/05/2007;1200;0;;14.6;
83377;13/05/2007;0000;;25.9;;
83377;13/05/2007;1200;0;;15.7;
83377;14/05/2007;0000;;27.8;;
83377;14/05/2007;1200;0;;13.4;
83377;15/05/2007;0000;;27.8;;
83377;15/05/2007;1200;0;;14.6;
83377;16/05/2007;0000;;28.4;;
83377;16/05/2007;1200;0;;14.6;
83377;17/05/2007;0000;;28.4;;
83377;17/05/2007;1200;0;;17.4;
83377;18/05/2007;0000;;27.2;;
83377;18/05/2007;1200;0;;14.9;
83377;19/05/2007;0000;;27.6;;
83377;19/05/2007;1200;0;;16;
83377;20/05/2007;0000;;25.9;;
83377;20/05/2007;1200;0;;16.9;
83377;21/05/2007;0000;;27.8;;
83377;21/05/2007;1200;0;;17.3;
83377;22/05/2007;0000;;28.2;;
83377;22/05/2007;1200;0;;15.9;
83377;23/05/2007;0000;;27.4;;
83377;23/05/2007;1200;0;;16.4;
83377;24/05/2007;0000;;21.3;;
83377;24/05/2007;1200;4.7;;15.7;
83377;25/05/2007;0000;;24.3;;
83377;25/05/2007;1200;0;;10.9;
83377;26/05/2007;0000;;28.3;;
83377;26/05/2007;1200;0;;14.1;
83377;27/05/2007;0000;;29;;
83377;27/05/2007;1200;0;;15.8;
83377;28/05/2007;0000;;27.6;;
83377;28/05/2007;1200;0;;16.8;
83377;29/05/2007;0000;;27.5;;
83377;29/05/2007;1200;2.8;;17;
83377;30/05/2007;0000;;25.8;;
83377;30/05/2007;1200;0;;14.6;
83377;31/05/2007;0000;;26.3;;
83377;31/05/2007;1200;0;;13.7;
83377;01/06/2007;0000;;26.5;;
83377;01/06/2007;1200;0;;15.5;
83377;02/06/2007;0000;;28;;
83377;02/06/2007;1200;0;;14.6;
83377;03/06/2007;0000;;28.2;;
83377;03/06/2007;1200;0;;15.8;
83377;04/06/2007;0000;;25.7;;
83377;04/06/2007;1200;0;;16.8;
83377;05/06/2007;0000;;26.5;;
83377;05/06/2007;1200;0;;13.9;
83377;06/06/2007;0000;;27.4;;
83377;06/06/2007;1200;0;;15.9;
83377;07/06/2007;0000;;26.7;;
83377;07/06/2007;1200;0;;16.9;
83377;08/06/2007;0000;;26.2;;
83377;08/06/2007;1200;0;;13.2;
83377;09/06/2007;0000;;24.7;;
83377;09/06/2007;1200;0;;15.1;
83377;10/06/2007;0000;;25.5;;
83377;10/06/2007;1200;0;;12.8;
83377;11/06/2007;0000;;26.6;;
83377;11/06/2007;1200;0;;12.1;
83377;12/06/2007;0000;;26.3;;
83377;12/06/2007;1200;0;;14;
83377;13/06/2007;0000;;26.6;;
83377;13/06/2007;1200;0;;16.5;
83377;14/06/2007;0000;;28.1;;
83377;14/06/2007;1200;0;;16.1;
83377;15/06/2007;0000;;27.4;;
83377;15/06/2007;1200;0;;15.8;
83377;16/06/2007;0000;;26.4;;
83377;16/06/2007;1200;0;;12.5;
83377;17/06/2007;0000;;27.6;;
83377;17/06/2007;1200;0;;13.8;
83377;18/06/2007;0000;;27.1;;
83377;18/06/2007;1200;0;;15.8;
83377;19/06/2007;0000;;24.9;;
83377;19/06/2007;1200;0;;15.5;
83377;20/06/2007;0000;;25.1;;
83377;20/06/2007;1200;0;;15.4;
83377;21/06/2007;0000;;25.5;;
83377;21/06/2007;1200;0;;14.6;
83377;22/06/2007;0000;;25.3;;
83377;22/06/2007;1200;0;;14.2;
83377;23/06/2007;0000;;25.1;;
83377;23/06/2007;1200;0;;14.2;
83377;24/06/2007;0000;;25.8;;
83377;24/06/2007;1200;0;;13.7;
83377;25/06/2007;0000;;24.3;;
83377;25/06/2007;1200;0;;16.1;
83377;26/06/2007;0000;;24.1;;
83377;26/06/2007;1200;0;;15.4;
83377;27/06/2007;0000;;24.2;;
83377;27/06/2007;1200;0;;14.6;
83377;28/06/2007;0000;;26.3;;
83377;28/06/2007;1200;0;;12.4;
83377;29/06/2007;0000;;26.7;;
83377;29/06/2007;1200;0;;13.5;
83377;30/06/2007;0000;;26.1;;
83377;30/06/2007;1200;0;;13.2;
83377;01/07/2007;0000;;26;;
83377;01/07/2007;1200;0;;13.2;
83377;02/07/2007;0000;;25.3;;
83377;02/07/2007;1200;0;;13.7;
83377;03/07/2007;0000;;25.2;;
83377;03/07/2007;1200;0;;14.1;
83377;04/07/2007;0000;;25.5;;
83377;04/07/2007;1200;0;;15;
83377;05/07/2007;0000;;25.9;;
83377;05/07/2007;1200;0;;15.4;
83377;06/07/2007;0000;;23.5;;
83377;06/07/2007;1200;0;;15;
83377;07/07/2007;0000;;25.7;;
83377;07/07/2007;1200;0;;14.1;
83377;08/07/2007;0000;;26.2;;
83377;08/07/2007;1200;0;;14;
83377;09/07/2007;0000;;26.5;;
83377;09/07/2007;1200;0;;14.4;
83377;10/07/2007;0000;;28;;
83377;10/07/2007;1200;0;;13.8;
83377;11/07/2007;0000;;26.9;;
83377;11/07/2007;1200;0;;14.1;
83377;12/07/2007;0000;;26.7;;
83377;12/07/2007;1200;0;;16.6;
83377;13/07/2007;0000;;25.7;;
83377;13/07/2007;1200;0;;15.4;
83377;14/07/2007;0000;;27.1;;
83377;14/07/2007;1200;0;;13.4;
83377;15/07/2007;0000;;26.9;;
83377;15/07/2007;1200;0;;13.6;
83377;16/07/2007;0000;;28.6;;
83377;16/07/2007;1200;0;;13.6;
83377;17/07/2007;0000;;28.3;;
83377;17/07/2007;1200;0;;15.2;
83377;18/07/2007;0000;;29.2;;
83377;18/07/2007;1200;0;;16.7;
83377;19/07/2007;0000;;27.9;;
83377;19/07/2007;1200;0;;14;
83377;20/07/2007;0000;;28.4;;
83377;20/07/2007;1200;0;;15.4;
83377;21/07/2007;0000;;27.6;;
83377;21/07/2007;1200;0;;18.4;
83377;22/07/2007;0000;;28.8;;
83377;22/07/2007;1200;0;;16.1;
83377;23/07/2007;0000;;28.4;;
83377;23/07/2007;1200;0;;17.7;
83377;24/07/2007;0000;;29.2;;
83377;24/07/2007;1200;0;;17.8;
83377;25/07/2007;0000;;29;;
83377;25/07/2007;1200;0;;16.7;
83377;26/07/2007;0000;;24.1;;
83377;26/07/2007;1200;0;;14.2;
83377;27/07/2007;0000;;28.6;;
83377;27/07/2007;1200;0;;14.3;
83377;28/07/2007;0000;;24.9;;
83377;28/07/2007;1200;0;;16;
83377;29/07/2007;0000;;25.1;;
83377;29/07/2007;1200;0;;15.1;
83377;30/07/2007;0000;;25.1;;
83377;30/07/2007;1200;0;;14;
83377;31/07/2007;0000;;24.4;;
83377;31/07/2007;1200;0;;12.1;
83377;01/08/2007;0000;;24.5;;
83377;01/08/2007;1200;0;;12.3;
83377;02/08/2007;0000;;25.1;;
83377;02/08/2007;1200;0;;13;
83377;03/08/2007;0000;;25.6;;
83377;03/08/2007;1200;0;;13.1;
83377;04/08/2007;0000;;26.8;;
83377;04/08/2007;1200;0;;15.1;
83377;05/08/2007;0000;;27.7;;
83377;05/08/2007;1200;0;;14.9;
83377;06/08/2007;0000;;26.7;;
83377;06/08/2007;1200;0;;15.8;
83377;07/08/2007;0000;;27.3;;
83377;07/08/2007;1200;0;;13.8;
83377;08/08/2007;0000;;26.3;;
83377;08/08/2007;1200;0;;14.6;
83377;09/08/2007;0000;;25.9;;
83377;09/08/2007;1200;0;;14.7;
83377;10/08/2007;0000;;25.3;;
83377;10/08/2007;1200;0;;15.5;
83377;11/08/2007;0000;;25.7;;
83377;11/08/2007;1200;0;;14.6;
83377;12/08/2007;0000;;26.4;;
83377;12/08/2007;1200;0;;14.3;
83377;13/08/2007;0000;;25.7;;
83377;13/08/2007;1200;0;;14.4;
83377;14/08/2007;0000;;25.2;;
83377;14/08/2007;1200;0;;13.3;
83377;15/08/2007;0000;;24.9;;
83377;15/08/2007;1200;0;;13.8;
83377;16/08/2007;0000;;24.6;;
83377;16/08/2007;1200;0;;13.2;
83377;17/08/2007;0000;;23.9;;
83377;17/08/2007;1200;0;;13.6;
83377;18/08/2007;0000;;25.7;;
83377;18/08/2007;1200;0;;13.5;
83377;19/08/2007;0000;;26.3;;
83377;19/08/2007;1200;0;;13.6;
83377;20/08/2007;0000;;27.4;;
83377;20/08/2007;1200;0;;12.9;
83377;21/08/2007;0000;;28.1;;
